,國文檢定_code,英文檢定_code,數學檢定_code,社會檢定_code,自然檢定_code,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,tsnepos1,tsnepos2,學校名稱_code,學校名稱_encoded,學系名稱_trim,學系代碼,國文採計,英文採計,數學採計,社會採計,自然採計,自設科目組合_code,自設科目組合倍率,unitier,預定甄試人數,甄試費用,口試佔比,書審佔比,cluster
1240,0,0,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-25.44868,46.317257,30,國立東華大學,臺灣文化學系,034232,0.0,0.0,0.0,0.0,0.0,24,0.0,2,51,1250,0.4,0.2,2
1376,0,50,50,0,0,3.0,6.0,4.0,29.999999999999996,29.999999999999996,24.949501,14.252182,30,國立東華大學,國際企業學系,034152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1250,0.4,0.2,4
532,50,0,0,0,0,29.999999999999996,3.0,29.999999999999996,6.0,29.999999999999996,-19.836668,38.06057,30,國立東華大學,歷史學系,034242,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1250,0.4,0.2,2
653,50,0,0,0,0,3.0,4.0,5.000000000000001,29.999999999999996,29.999999999999996,21.792297,19.269304,30,國立東華大學,教育與潛能開發學系,034302,0.0,0.0,0.0,0.0,0.0,24,0.0,1,66,1250,0.4,0.2,4
1148,25,25,25,0,0,7.999999999999999,4.0,6.0,29.999999999999996,29.999999999999996,22.752401,17.368286,30,國立東華大學,體育與運動科學系,034422,0.0,0.0,0.0,0.0,0.0,24,0.0,2,40,1250,0.3,0.2,4
1174,50,50,0,0,0,3.0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,-2.2783473,40.091305,30,國立東華大學,特殊教育學系,034322,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1250,0.3,0.2,3
1177,0,0,0,50,0,6.0,5.000000000000001,29.999999999999996,3.0,29.999999999999996,-19.394257,29.147337,30,國立東華大學,幼兒教育學系,034332,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,1250,0.3,0.3,2
406,0,0,50,0,50,29.999999999999996,29.999999999999996,3.0,29.999999999999996,3.0,26.915977,-31.311663,30,國立東華大學,電機工程學系,034092,0.0,6.0,8.0,0.0,6.0,6,4.0,1,78,1000,0.1,0.4,1
809,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,5.137824,-40.528202,30,國立東華大學,資訊工程學系資工組,034072,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1000,0.1,0.4,6
1091,0,0,0,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.0,48.556133,-25.809444,30,國立東華大學,光電工程學系,034112,0.0,0.0,4.0,0.0,6.0,17,4.0,2,69,1000,0.1,0.4,1
1179,0,50,50,0,0,29.999999999999996,3.0,5.000000000000001,29.999999999999996,29.999999999999996,19.144388,-3.0231996,30,國立東華大學,資訊工程學系國際組,034082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,21,1000,0.1,0.4,4
1290,0,0,0,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-6.682712,-23.027243,30,國立東華大學,材料科學與工程學系,034102,0.0,3.0,3.0,0.0,3.0,4,3.0,2,75,1000,0.1,0.4,7
881,0,0,0,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.0,48.554955,-25.808998,59,國立宜蘭大學,食品科學系,150092,0.0,0.0,0.0,0.0,0.0,24,0.0,3,60,1000,0.25,0.25,1
822,25,50,0,0,0,29.999999999999996,4.0,29.999999999999996,29.999999999999996,29.999999999999996,1.4230042,26.868439,59,國立宜蘭大學,休閒產業與健康促進學系,150032,5.0,10.0,0.0,5.0,0.0,7,5.0,2,48,1000,0.3,0.3,3
495,0,0,0,0,25,29.999999999999996,5.000000000000001,29.999999999999996,29.999999999999996,4.0,48.71301,-19.716093,59,國立宜蘭大學,生物技術與動物科學系,150102,3.0,4.5,3.0,0.0,6.0,4,3.0,1,96,1000,0.25,0.3,1
873,0,0,0,0,50,4.0,5.000000000000001,29.999999999999996,29.999999999999996,3.0,42.82368,-24.508932,59,國立宜蘭大學,園藝學系,150122,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,1000,0.25,0.25,1
1383,0,0,0,0,50,6.0,29.999999999999996,29.999999999999996,29.999999999999996,3.5000000000000004,43.0199,-27.848133,59,國立宜蘭大學,森林暨自然資源學系,150112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,46,1000,0.3,0.3,1
1110,0,50,0,0,0,29.999999999999996,3.0,3.0,29.999999999999996,29.999999999999996,21.709154,-0.103431076,59,國立宜蘭大學,應用經濟與管理學系,150022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,78,1000,0.4,0.3,4
1171,0,50,0,0,0,5.000000000000001,4.500000000000001,29.999999999999996,29.999999999999996,29.999999999999996,13.15005,44.196026,59,國立宜蘭大學,外國語文學系,150012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,1000,0.4,0.2,3
910,0,0,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,2.402863,-24.167929,59,國立宜蘭大學,化學工程與材料工程學系,150062,3.0,4.5,4.5,0.0,6.0,12,3.0,3,102,1000,0.2,0.3,7
1336,0,0,0,0,25,29.999999999999996,29.999999999999996,3.0,29.999999999999996,3.0,30.738073,-32.062126,59,國立宜蘭大學,土木工程學系,150042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,84,1000,0.3,0.5,1
387,0,0,25,0,25,29.999999999999996,5.000000000000001,3.0,29.999999999999996,4.0,30.836325,-25.99394,59,國立宜蘭大學,環境工程學系,150072,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,1000,0.2,0.5,1
642,0,0,50,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-12.621566,-33.72647,59,國立宜蘭大學,生物機電工程學系,150082,3.0,3.0,6.0,0.0,0.0,6,3.0,1,54,1000,0.5,0.2,7
726,0,0,0,0,25,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,5.000000000000001,48.231606,-28.617079,59,國立宜蘭大學,機械與機電工程學系,150052,3.0,3.0,3.0,0.0,4.5,5,3.0,2,54,1000,0.4,0.3,1
746,0,0,50,0,0,29.999999999999996,3.0,3.0,29.999999999999996,29.999999999999996,22.421272,-4.0813475,59,國立宜蘭大學,資訊工程學系,150152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1000,0.3,0.3,4
1084,0,0,50,0,0,29.999999999999996,29.999999999999996,4.0,29.999999999999996,5.000000000000001,28.67302,-33.60125,59,國立宜蘭大學,電子工程學系,150142,3.0,4.5,3.0,0.0,3.0,4,3.0,2,108,1000,0.1,0.4,1
1221,0,0,50,0,0,29.999999999999996,29.999999999999996,6.0,29.999999999999996,5.000000000000001,28.62049,-33.716,59,國立宜蘭大學,電機工程學系,150132,3.0,3.0,4.5,0.0,4.5,4,3.0,2,117,1000,0.3,0.2,1
636,0,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-15.413589,-17.350618,21,國立高雄師範大學,美術學系,022202,5.0,5.0,0.0,5.0,0.0,7,5.0,1,90,700,0.0,0.2,7
827,25,25,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-6.9959235,-5.3419175,21,國立高雄師範大學,音樂學系,022192,0.0,0.0,0.0,0.0,0.0,24,0.0,2,390,0,0.0,0.0,7
1153,0,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-15.181325,-16.731915,21,國立高雄師範大學,視覺設計學系,022212,4.0,4.0,0.0,0.0,0.0,9,4.0,2,48,700,0.0,0.2,7
1365,50,50,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.0,39.31163,-4.9110556,21,國立高雄師範大學,生物科技系,022052,0.0,0.0,0.0,0.0,0.0,24,0.0,2,57,1000,0.0,0.3,1
609,0,50,50,0,50,29.999999999999996,3.0,29.999999999999996,29.999999999999996,5.000000000000001,40.791924,-15.08857,21,國立高雄師範大學,化學系,022032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,1000,0.25,0.25,1
608,0,25,50,0,25,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,6.943884,-39.101948,21,國立高雄師範大學,數學系數學組,022012,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,1200,0.0,0.5,6
661,50,88,0,50,0,10.0,2.5,29.999999999999996,5.000000000000001,29.999999999999996,-21.915052,20.02288,21,國立高雄師範大學,英語學系,022152,0.0,0.0,0.0,0.0,0.0,24,0.0,3,70,1300,0.15,0.2,2
845,50,50,50,50,0,5.000000000000001,5.000000000000001,4.0,3.5000000000000004,29.999999999999996,-15.728049,18.601154,21,國立高雄師範大學,地理學系,022132,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,1200,0.3,0.2,2
935,0,0,50,0,50,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,3.0,26.66564,-31.370014,21,國立高雄師範大學,物理學系,022042,0.0,0.0,0.0,0.0,0.0,24,0.0,3,57,1000,0.0,0.3,1
1284,0,25,50,0,25,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,6.943884,-39.101948,21,國立高雄師範大學,數學系應用數學組,022022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1200,0.0,0.5,6
518,0,50,50,0,0,4.500000000000001,4.500000000000001,4.0,29.999999999999996,29.999999999999996,24.999805,14.1757765,21,國立高雄師範大學,軟體工程與管理學系 (APCS組),022182,0.0,0.0,0.0,0.0,0.0,24,0.0,2,12,1200,0.3,0.0,4
846,0,50,50,0,0,5.000000000000001,5.000000000000001,4.500000000000001,29.999999999999996,29.999999999999996,24.898144,14.133083,21,國立高雄師範大學,軟體工程與管理學系,022092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,41,1200,0.3,0.3,4
1022,50,50,50,0,0,29.999999999999996,5.000000000000001,4.0,29.999999999999996,29.999999999999996,12.579756,6.5720234,21,國立高雄師範大學,事業經營學系,022122,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,1000,0.25,0.25,4
883,50,25,0,0,0,5.500000000000001,5.500000000000001,6.0,29.999999999999996,7.0,20.384066,18.109463,21,國立高雄師範大學,體育學系,022222,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,1300,0.3,0.2,4
899,75,75,50,50,0,29.999999999999996,3.5000000000000004,29.999999999999996,29.999999999999996,29.999999999999996,-19.479626,5.9242153,21,國立高雄師範大學,教育學系,022162,0.0,0.0,0.0,0.0,0.0,24,0.0,3,49,1200,0.3,0.2,2
950,0,0,50,0,0,29.999999999999996,3.5000000000000004,4.0,29.999999999999996,29.999999999999996,22.329716,-4.1138453,21,國立高雄師範大學,工業科技教育學系科技教育與訓練組,022102,0.0,0.0,0.0,0.0,0.0,24,0.0,3,39,750,0.4,0.3,4
969,50,50,50,50,0,3.0,4.0,5.000000000000001,6.0,29.999999999999996,-15.93283,18.50637,21,國立高雄師範大學,特殊教育學系,022142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,51,1000,0.25,0.0,2
1002,0,0,50,0,50,29.999999999999996,6.0,5.500000000000001,29.999999999999996,5.000000000000001,26.352736,-27.4903,21,國立高雄師範大學,工業科技教育學系能源與冷凍空調組,022112,0.0,0.0,0.0,0.0,0.0,24,0.0,3,35,750,0.4,0.3,1
1400,75,50,0,50,0,2.5,12.000000000000002,29.999999999999996,10.0,29.999999999999996,-21.533052,16.185408,21,國立高雄師範大學,國文學系,022172,0.0,0.0,0.0,0.0,0.0,24,0.0,2,95,1500,0.2,0.2,2
657,50,50,50,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,9.11252,4.5639286,21,國立高雄師範大學,工業設計學系,022062,0.0,0.0,0.0,0.0,0.0,24,0.0,3,51,1200,0.3,0.3,4
1094,0,0,50,0,50,29.999999999999996,29.999999999999996,7.0,29.999999999999996,5.000000000000001,26.31899,-31.705395,21,國立高雄師範大學,電子工程學系,022082,3.0,3.0,4.5,0.0,4.5,4,3.0,2,60,800,0.0,0.5,1
1408,0,0,50,0,50,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,7.0,26.363865,-31.748037,21,國立高雄師範大學,電機工程學系,022072,0.0,3.0,4.5,0.0,4.5,6,3.0,2,60,1200,0.15,0.35,1
432,25,0,0,0,0,6.0,5.500000000000001,29.999999999999996,29.999999999999996,29.999999999999996,5.877514,42.49782,32,國立屏東大學,視覺藝術學系造形藝術組,036312,0.0,0.0,0.0,0.0,0.0,24,0.0,2,32,500,0.0,0.5,3
651,50,0,0,0,0,6.0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,0.45211476,44.20986,32,國立屏東大學,視覺藝術學系數位媒體設計組,036112,0.0,0.0,0.0,0.0,0.0,24,0.0,1,35,500,0.0,0.5,3
979,0,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-15.087694,-18.123032,32,國立屏東大學,音樂學系,036302,0.0,0.0,0.0,0.0,0.0,24,0.0,2,315,500,0.5,0.0,7
999,50,25,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-21.592659,0.53188986,32,國立屏東大學,文化創意產業學系,036072,6.0,3.0,0.0,6.0,0.0,7,3.0,3,66,900,0.3,0.2,2
1035,0,0,25,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,3.8580766,-44.65665,32,國立屏東大學,資訊科學系,036262,0.0,0.0,0.0,0.0,0.0,24,0.0,2,75,900,0.3,0.2,6
1353,0,25,25,0,25,29.999999999999996,12.000000000000002,4.500000000000001,29.999999999999996,9.0,29.21799,-29.4759,32,國立屏東大學,智慧機器人學系,036282,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,900,0.3,0.2,1
681,0,0,25,0,50,29.999999999999996,29.999999999999996,3.0,29.999999999999996,5.000000000000001,27.77732,-31.318497,32,國立屏東大學,應用化學系,036202,0.0,0.0,0.0,0.0,0.0,24,0.0,3,78,900,0.2,0.3,1
450,0,0,50,0,50,29.999999999999996,29.999999999999996,3.0,29.999999999999996,5.000000000000001,26.887817,-31.449413,32,國立屏東大學,應用物理系光電暨材料組,036232,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,900,0.3,0.2,1
620,0,50,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,2.3271267,24.38268,32,國立屏東大學,英語學系,036062,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,500,0.5,0.0,3
725,0,0,50,0,25,29.999999999999996,29.999999999999996,3.0,29.999999999999996,5.000000000000001,28.01817,-32.42092,32,國立屏東大學,應用數學系,036212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,69,900,0.25,0.25,1
1070,0,0,50,0,50,29.999999999999996,29.999999999999996,3.0,29.999999999999996,5.000000000000001,26.887817,-31.449413,32,國立屏東大學,應用物理系物理組,036222,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,900,0.3,0.2,1
1330,0,50,0,0,0,29.999999999999996,25.000000000000007,29.999999999999996,29.999999999999996,29.999999999999996,-1.0929813,-13.326257,32,國立屏東大學,應用英語學系,036092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,500,0.0,0.5,7
412,0,0,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-22.019623,-3.5323038,32,國立屏東大學,社會發展學系,036082,3.0,3.0,3.0,3.0,0.0,1,3.0,1,66,500,0.5,0.0,7
1344,0,25,0,0,0,29.999999999999996,15.000000000000004,12.000000000000002,29.999999999999996,29.999999999999996,-3.8576643,-17.38866,32,國立屏東大學,會計學系,036192,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,500,0.0,0.5,7
1406,50,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-9.919781,-0.9209787,32,國立屏東大學,中國語文學系,036052,4.5,3.75,0.0,3.0,0.0,7,3.0,2,45,500,0.5,0.0,7
615,25,0,0,25,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-19.66327,-4.409822,32,國立屏東大學,不動產經營學系,036152,50.0,0.0,25.0,50.0,0.0,22,25.0,1,50,500,0.0,0.5,7
622,0,50,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-1.2721037,-13.215309,32,國立屏東大學,國際貿易學系,036172,25.0,50.0,50.0,0.0,0.0,5,25.0,1,50,500,0.0,0.5,7
850,0,25,25,0,0,29.999999999999996,15.000000000000004,10.0,29.999999999999996,29.999999999999996,-3.682198,-17.781301,32,國立屏東大學,財務金融學系,036182,20.0,40.0,40.0,20.0,0.0,1,20.0,2,50,500,0.0,0.5,7
1032,50,25,25,0,0,16.0,10.0,12.000000000000002,29.999999999999996,29.999999999999996,3.578565,3.5318534,32,國立屏東大學,資訊管理學系,036272,0.0,0.0,0.0,0.0,0.0,24,0.0,2,30,500,0.0,0.5,4
1063,0,25,0,0,0,29.999999999999996,12.500000000000002,29.999999999999996,29.999999999999996,29.999999999999996,-4.2274537,-16.746761,32,國立屏東大學,企業管理學系,036162,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,500,0.0,0.5,7
1115,0,25,0,0,0,29.999999999999996,16.5,25.000000000000007,29.999999999999996,29.999999999999996,-4.1858788,-16.64655,32,國立屏東大學,行銷與流通管理學系,036132,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,500,0.0,0.5,7
1132,50,50,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-3.9938347,-2.528291,32,國立屏東大學,休閒事業經營學系,036142,37.5,37.5,0.0,0.0,0.0,9,25.0,2,50,500,0.0,0.5,7
1237,0,25,0,0,0,29.999999999999996,29.999999999999996,25.000000000000007,29.999999999999996,29.999999999999996,-4.042415,-15.13771,32,國立屏東大學,商業自動化與管理學系,036122,30.0,60.0,60.0,30.0,0.0,1,30.0,2,50,500,0.0,0.5,7
431,50,0,0,0,0,10.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-37.787487,6.632616,32,國立屏東大學,應用日語學系,036102,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,500,0.0,0.5,5
436,50,50,25,0,0,5.000000000000001,3.0,4.0,29.999999999999996,29.999999999999996,18.39987,15.455015,32,國立屏東大學,教育學系,036012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,96,900,0.3,0.2,4
460,50,0,0,50,0,2.5,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-32.678562,5.621882,32,國立屏東大學,幼兒教育學系,036022,3.0,3.0,0.0,3.0,3.0,21,3.0,2,73,500,0.5,0.0,5
601,50,50,50,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-20.657356,2.8405068,32,國立屏東大學,教育心理與輔導學系,036042,3.0,3.0,3.0,3.0,0.0,1,3.0,1,48,900,0.3,0.2,2
916,0,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-16.106144,-17.71084,32,國立屏東大學,體育學系,036322,5.0,5.0,5.0,0.0,5.0,4,5.0,3,80,900,0.4,0.3,7
945,50,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-9.354508,-1.1508796,32,國立屏東大學,特殊教育學系,036032,3.75,3.0,3.0,3.75,0.0,1,3.0,3,51,500,0.5,0.0,7
1158,25,25,25,0,0,10.0,15.000000000000004,15.000000000000004,29.999999999999996,29.999999999999996,3.2562935,3.5281696,32,國立屏東大學,電腦與通訊學系,036252,25.0,50.0,50.0,0.0,0.0,5,25.0,2,40,500,0.0,0.5,4
1319,0,12,0,0,12,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-9.147638,-18.744482,32,國立屏東大學,科普傳播學系,036242,0.0,3.5,0.0,0.0,5.25,19,3.5,2,46,900,0.25,0.25,7
738,25,25,25,0,0,3.0,15.000000000000004,15.000000000000004,29.999999999999996,29.999999999999996,-41.848278,-2.1503787,32,國立屏東大學,資訊工程學系,036292,25.0,50.0,50.0,0.0,0.0,5,25.0,2,54,500,0.0,0.5,5
589,25,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-43.585995,1.7301978,62,國立金門大學,長期照護學系,153162,0.0,0.0,0.0,0.0,0.0,24,0.0,1,60,800,0.0,0.5,5
926,0,25,0,0,0,29.999999999999996,29.999999999999996,4.0,29.999999999999996,3.0,30.906874,-33.030136,62,國立金門大學,食品科學系,153052,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,800,0.0,0.5,1
971,0,25,0,0,25,29.999999999999996,4.0,29.999999999999996,29.999999999999996,3.0,48.322586,-18.643684,62,國立金門大學,護理學系,153152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,800,0.0,0.5,1
467,0,25,0,0,0,3.0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,9.474696,45.365635,62,國立金門大學,運動與休閒學系,153022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,800,0.0,0.5,3
486,0,0,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-25.44868,46.317257,62,國立金門大學,社會工作學系,153172,0.0,0.0,0.0,0.0,0.0,24,0.0,1,60,800,0.0,0.5,2
690,25,0,0,25,0,4.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-32.219036,26.003948,62,國立金門大學,國際暨大陸事務學系,153112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,800,0.0,0.5,2
751,25,0,0,0,0,5.000000000000001,29.999999999999996,3.0,4.0,29.999999999999996,-30.028624,31.094357,62,國立金門大學,都市計畫與景觀學系,153182,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,800,0.0,0.5,2
870,50,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-9.354508,-1.1508796,62,國立金門大學,建築學系,153102,3.0,4.5,3.75,0.0,3.0,4,3.0,3,60,800,0.0,0.5,7
1373,0,50,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,2.3159604,23.974417,62,國立金門大學,應用英語學系,153012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,81,800,0.0,0.5,3
1298,50,0,0,0,0,4.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-35.48616,27.21843,62,國立金門大學,華語文學系,153122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,57,800,0.0,0.5,2
494,50,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.78154,5.229047,62,國立金門大學,企業管理學系,153032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,84,800,0.0,0.5,5
953,0,0,25,0,0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,41.805115,-29.252619,62,國立金門大學,土木與工程管理學系,153062,0.0,0.0,0.0,0.0,0.0,24,0.0,3,42,800,0.0,0.5,1
1122,50,0,0,0,0,3.0,3.0,29.999999999999996,3.0,29.999999999999996,-16.791069,34.439144,62,國立金門大學,海洋與邊境管理學系,153132,0.0,0.0,0.0,0.0,0.0,24,0.0,2,57,800,0.0,0.5,2
1140,50,0,0,0,0,4.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-35.48616,27.21843,62,國立金門大學,觀光管理學系,153072,0.0,0.0,0.0,0.0,0.0,24,0.0,2,57,800,0.0,0.5,2
1142,25,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-43.585995,1.7301978,62,國立金門大學,工業工程與管理學系,153142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,800,0.0,0.5,5
693,50,0,0,0,25,4.0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,42.303905,-31.236298,62,國立金門大學,資訊工程學系,153082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,69,800,0.0,0.5,1
1103,0,0,25,0,25,3.0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,42.13039,-28.928621,62,國立金門大學,電子工程學系,153042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,90,800,0.0,0.5,1
1387,50,0,0,0,25,4.0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,42.303905,-31.236298,62,國立金門大學,資訊工程學系(APCS組),153092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,9,800,0.0,0.5,1
617,25,25,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-6.995766,-5.3419323,25,國立中山大學,音樂學系,027292,0.0,0.0,0.0,0.0,0.0,24,0.0,1,360,0,0.0,0.0,7
853,25,25,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-6.995034,-5.3421483,25,國立中山大學,音樂學系創作與應用組,027302,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1500,0.45,0.05,7
